ITEM_20150317_003523	Stone Whale Essence 	석화고래의 정수				
ITEM_20150317_003524	An essence filled with the resentment of many souls. 	많은 영혼의 원한이 담겨있는 정수. 				
ITEM_20150317_003525	Dense Hardwood 	아름드리 원목				
ITEM_20150317_003526	Material requested by Sculptor Tesla 	조각가 테슬라가 요청한 조각 재료. 결이 곱다.				
ITEM_20150317_003527	Lepus Claws 	레푸스의 발톱				
ITEM_20150317_003528	The claws requested by the Monk Master as proof of your oath.	몽크 마스터가 다짐의 증거로 요구한 발톱. 				
ITEM_20150317_003529	Lost Indulgence Offering 	잃어버린 면죄부 대금				
ITEM_20150317_003530	Offering envelope embossed with the Pardoner's Crest 	파드너의 문장이 찍힌 헌금 주머니				
ITEM_20150317_003531	Mali Seeds 	말리의 씨앗				
ITEM_20150317_003532	Mali seeds obtained from killing Malis. 	말리를 처치하고 얻은 말리의 씨앗				
ITEM_20150317_003533	Destroyer Shaman Doll Summon Scroll 	파괴용 주술인형 소환서				
ITEM_20150317_003534	A scroll to summon a Destructive Shaman Doll 	파괴용 주술인형을 소환할 수 있는 주문서				
ITEM_20150317_003535	Destroyed Barrier Piece 	파괴된 결계의 조각				
ITEM_20150317_003536	Part of a broken enchantment used to protect Mazas' nest. Can it be restored? 	파괴된 마자즈 쉼터 결계의 조각. 복구할 수 있을까?				
ITEM_20150317_003537	Mallardu Fat 	말리두의 지방				
ITEM_20150317_003538	A material that is needed to wake up the Nepenthes. It doesn't catch fire in its current state. 	네펜더스를 어떻게든 깨우기 위해 필요한 재료. 이대로는 불이 붙지 않는다.				
ITEM_20150317_003539	Combustible Fat 	잘 탈것 같은 지방				
ITEM_20150317_003540	The fat of a Mallardu that has been prepared to burn well. Use it to wake up the Nepenthes. 	말리두의 지방이 불에 잘 탈 수 있도록 갈무리했다. 이걸로 네펜데스를 깨우자.				
ITEM_20150317_003541	Spiritually Enchanted Sap 	영력이 깃든 수액				
ITEM_20150317_003542	It must be gathered from the Nepenthes while it's alive for it to have any effect. 	네펜더스가 살아있을 때에 채취해야 효과가 있다.				
ITEM_20150317_003543	Insect Secretion 	곤충 분비샘				
ITEM_20150317_003544	Secretion that can be used to attract Biteregina 	비테레지나를 유인하기 위한 분비샘				
ITEM_20150317_003545	Old Talisman 	오래된 부적				
ITEM_20150317_003546	An enemy killed with this charm attached to them will join your side! 	부착한 적이 죽으면 우리 편으로 세뇌되어 되살아 난다!				
ITEM_20150317_003547	First revelation found from the Crystal Mine 	수정광산에서 발견된 첫 번째 계시				
ITEM_20150317_003548	Eye of Madness 	광기의 눈동자				
ITEM_20150317_003549	Rodelin's eye. It is said to be able to erase an enemy's senses. 	로델린의 눈. 이걸로 기척을 지울 수 있다고 한다.				
ITEM_20150317_003550	Vicious Essence 	사악한 정수				
ITEM_20150317_003551	An ingredient necessary to make the Holy Bomb. It must be purified before it can be used. 	성령폭탄을 만들기 위한 재료. 정화해야 쓸 수 있다.				
ITEM_20150317_003552	Purified Essence 	정화된 정수				
ITEM_20150317_003553	An ingredient necessary to make the Holy Bomb. The purified result of Wicked Essence. 	성령폭탄을 만들기 위한 재료. 사악한 정수를 정화하였다.				
ITEM_20150317_003554	Romuva Holy Water 	로무바 성수				
ITEM_20150317_003555	When consumed it will prevent demons from detecting your presence! 	마시면 당분간 마족에게 발각되지 않는다!				
ITEM_20150317_003556	Holy Bomb 	성령폭탄				
ITEM_20150317_003557	A bomb blessed with holy power. It can defeat Glizardon in a single blow. 	성력이 깃든 폭탄. 글리자돈을 일격에 처치할 수 있다.				
ITEM_20150317_003558	Holy Stone 	성령석				
ITEM_20150317_003559	Scroll given by the Security Guard	경비병이 준 스크롤				
ITEM_20150317_003560	Once the scroll is used, one can distinguish which Hogmas are wearing necklaces. 	스크롤을 사용하면 목걸이를 가진 호그마를 구분할 수 있다.				
ITEM_20150317_003561	Shabby-Looking Necklace 	초라해 보이는 목걸이				
ITEM_20150317_003562	On the back "To ...oved Rukl..s, Lydia." is visible. 	뒷 면에 ..랑했던 루클..스 에게, 리디아가. 라고 새겨져 있다.				
ITEM_20150317_003563	Small Demon's Skirt Hem	꼬마 마족의 옷자락				
ITEM_20150317_003564	A skirt hem obtained by defeating Pawndel and Pawnd. An ingredient needed to make the Demon Transform Scroll. 	폰델과 폰드를 처치하고 얻은 옷자락. 마족 변신 스크롤을 만들 재료이다.				
ITEM_20150317_003565	Pawnd's Soul	폰드의 영혼				
ITEM_20150317_003566	A demon's soul collected in order to identify demon monsters.	마족 몬스터들을 파악하기 위해 수집한 마족의 영혼.				
ITEM_20150317_003567	Soul of Pawndel  	폰델의의 영혼				
ITEM_20150317_003568	Corylus' Soul 	코릴러스의 영혼				
ITEM_20150317_003569	Bucket  	양동이				
ITEM_20150317_003570	Bucket used to hold water. Seems like a rope can be tied to it. 	물을 담던 양동이. 줄에 매달아 쓸 수 있을 것 같다.				
ITEM_20150317_003571	Long Rope 	긴 줄				
ITEM_20150317_003572	A very long rope. Seems like something can be tied to it.  	상당히 긴 줄. 무언가 매달아 쓸 수 있을 것 같다.				
ITEM_20150317_003573	Demon Transform Scroll 	마족 변신 스크롤				
ITEM_20150317_003574	Use this scroll to transform to Pawndel or Pawnd. 	사용하면 폰델이나 폰드 중 하나로 변신할 수 있다.				
ITEM_20150317_003575	Light Crystal 	빛의 결정				
ITEM_20150317_003576	A Power Crystal processed and filled with the strength of light. It can release the enchantment that binds the sealed Cathedral doors. 	힘의 결정을 가공하여 만든 빛의 기운이 충만한 결정. 성당 정문의 마족 결계를 해제할 수 있다.				
ITEM_20150317_003577	Muddy Necklace 	흙투성이 목걸이				
ITEM_20150317_003578	Old and muddy necklace dropped by someone long ago. 	누군가가 오래 전 떨어뜨린, 낡고 흙투성이의 목걸이				
ITEM_20150317_003579	Vubbe's Wooden Arrow 	부베의 나무 화살				
ITEM_20150317_003580	Wooden arrow used by High Vubbe Archers. It might be useful for kindling. 	하이 부베 궁수가 가지고 있던 나무 화살. 불쏘시개로 좋을 것 같다.				
ITEM_20150317_003581	Ingredient necessary to make the Crude Divining Rod used to search for the First Tombstone Fragment. You need to collect a lot of them. 	첫 번째 비석 조각을 찾기 위한 조잡한 탐사막대의 재료. 충분히 모아서 가공해야 한다.				
ITEM_20150317_003582	Crude Divining Rod 	조잡한 탐사막대				
ITEM_20150317_003583	A divining rod used to search for the First Tombstone Fragment which has been hidden somewhere underground. Looks weak enough to be broken by even the slightest amount of force. 	땅 속 어딘가에 숨어있는 첫 번째 비석 조각을 찾기 위한 탐사막대. 힘을 조금만 가하면 부러질듯 약해 보인다.				
ITEM_20150317_003584	Dusty Fragment	먼지묻은 유적지 파편				
ITEM_20150317_003585	A rubble that the epigraphist Raymond ordered you to collect with the suspicion that it might contain a part of the Second Tombstone. A Second Tombstone Fragment may or may not be in here... 	금석학자 레이몬드가 두 번째 비석 조각일지도 모른다면서 찾아오라고 한 파편. 이 중에 두 번째 비석조각이 없을 수도 있을 수도..				
ITEM_20150317_003586	Stumpy Tree Sap 	몽당 나무의 수액				
ITEM_20150317_003587	The sap of a stumpy tree requested by general goods merchant Edang. Its powerful medical properties have made it a highly valued commodity. 	잡상인 에당이 부탁한 몽당 나무의 수액. 약효가 뛰어나서 금전적 가치가 높은 물건				
ITEM_20150317_003588	Sap Collector 	수액수집기				
ITEM_20150317_003589	A tool used to collect the sap of a Treearmblow 	트리암블로의 수액을 받아내기 위한 도구				
ITEM_20150317_003590	First Tombstone Fragment 	첫 번째 비석 조각				
ITEM_20150317_003591	The first part of the lost Ruklys monument 	유실된 루클리스 기념비의 첫 번째 조각				
ITEM_20150317_003592	Second Tombstone Fragment 	두 번째 비석 조각				
ITEM_20150317_003593	The second part of the lost Ruklys monument 	유실된 루클리스 기념비의 두 번째 조각				
ITEM_20150317_003594	Carbonized Tombstone Fragment 	탄화된 유적 파편				
ITEM_20150317_003595	The third part of the lost Ruklys monument 	유실된 루클리스 기념비의 세 번째 조각				
ITEM_20150317_003596	Fourth Tombstone Fragment 	네 번째 비석 조각				
ITEM_20150317_003597	The fourth part of the lost Ruklys monument 	유실된 루클리스 기념비의 네 번째 조각				
ITEM_20150317_003598	Ruins Fragment	유적 파편				
ITEM_20150317_003599	The Fifth Tombstone Fragment is mixed into this pile of debris. 	유실된 루클리스 기념비의 다섯 번째 조각이 섞여 있는 파편조각				
ITEM_20150317_003600	Restored Tombstone Frgment 	복원된 비석조각				
ITEM_20150317_003601	A finished part of the lost Ruklys monument 	유실된 루클리스 기념비의 완성된 조각				
ITEM_20150317_003602	There are illegible words written on it. 	뭔가 알아 볼 수 없는 글씨가 쓰여져 있다.				
ITEM_20150317_003603	The second revelation found from the Tenet Church 	테넷 성당에서 발견된 두 번째 계시				
ITEM_20150317_003604	Tombstone Fragments Package 	비석 조각 꾸러미				
ITEM_20150317_003605	A package that the treasure hunter Edang asked you to deliver to the epigraphist Raymond 	보물사냥꾼 에당이 금석학자 레이몬드에게 전달해 달라고 부탁한 꾸러미				
ITEM_20150317_003606	Ruklys Memorial Piece 	루클리스 추모비 조각				
ITEM_20150317_003607	A fragment prepared so epigraphist Smith can easily restore it. 	금석학자 스미드가 복원하기 쉽도록 정리해준 조각				
ITEM_20150317_003608	First Rubbing 	첫 번째 탁본				
ITEM_20150317_003609	A rubbing of the First Lydia Schaffen Monument 	첫 번째 리디아 샤펜의 비석 탁본				
ITEM_20150317_003610	Second Rubbing 	두 번째 탁본				
ITEM_20150317_003611	A rubbing of the Second Lydia Schaffen Monument 	두 번째 리디아 샤펜의 비석 탁본				
ITEM_20150317_003612	Third Rubbing 	세 번째 탁본				
ITEM_20150317_003613	A rubbing of the Third Lydia Schaffen Monument 	세 번째 리디아 샤펜의 비석 탁본				
ITEM_20150317_003614	Fourth Rubbing 	네 번째 탁본				
ITEM_20150317_003615	A rubbing of the Fourth Lydia Schaffen Monument 	네 번째 리디아 샤펜의 비석 탁본				
ITEM_20150317_003616	Fifth Rubbing 	다섯 번째 탁본				
ITEM_20150317_003617	A rubbing of the Fifth Lydia Schaffen Monument 	다섯 번째 리디아 샤펜의 비석 탁본				
ITEM_20150317_003618	Arrow Bundle 	화살 묶음				
ITEM_20150317_003619	An Arrow Bundle that Hunter Talas requested to be fire hardened in order to be used against Infrobirks. 	헌터 탈러스가 인프로버크에게 사용하여 달궈달라고 부탁한 화살 묶음.				
ITEM_20150317_003620	Experimental Ingredients 	실험재료				
ITEM_20150317_003621	Experimental materials requested by necromancer Drashus. Take it to Drashus. 	사령술사 드라슈스가 주문한 실험 재료. 드라슈스에게 가져다 주자.				
ITEM_20150317_003622	Waterweed 	물풀				
ITEM_20150317_003623	Waterweed that grows in the Clearawl Brook. Drashus uses it when summoning powerful spirits.  	크리아울 개울에서 자라는 물풀. 드라슈스가 강력한 악령을 불러내는데 쓰인다.				
ITEM_20150317_003624	Lizardman Mind Control Stone 	리자드맨 정신지배석				
ITEM_20150317_003625	If you defeat a Lizardman after using this stone, it will follow you. 	리자드맨에게 다가가 사용한 후 제압하면 리자드맨을 따라오게 만들 수 있는 능력이 담긴 돌				
ITEM_20150317_003626	Infroburk Mind Control Stone 	인프로버크 정신지배석				
ITEM_20150317_003627	If you defeat a Infrobuck after using this stone, it will follow you. 	인프로버크에게 다가가 사용한 후 제압하면 인프로버크를 따라오게 만들 수 있는 능력이 담긴 돌				
ITEM_20150317_003628	Rubbing Tool 	탁본 도구				
ITEM_20150317_003629	A tool given to you by Hunter Talas to make rubbings of the Lydia Schaffen Monmuments. 	리디아 샤펜의 비석 탁본작업을 위해 헌터 탈러스가 제공한 도구				
ITEM_20150317_003630	Fire Hardened Arrowhead 	달궈진 화살 촉				
ITEM_20150317_003631	An arrowhead hardened by fire to be used against Infrobucks. 	인프로버크를 이용해 달군 화살촉				
ITEM_20150317_003632	Long-Branched Tree Charcoal 	긴팔 나무 목탄				
ITEM_20150317_003633	Charcoal obtained from defeating the Long Arm Tree. Touching it leaves a black stain. 	긴팔 나무를 처치하여 얻은 목탄. 만지면 까맣게 묻어나온다.				
ITEM_20150317_003634	Soi Bomb 	소이폭탄				
ITEM_20150317_003635	A bomb that can light the Long-Branched Tree on fire. 	긴팔 나무에게 불을 붙일 수 있는 폭탄				
ITEM_20150317_003636	Revelation that Bramble had. It's unreadable - let's take it to Goddess Saule. 	브람블이 가지고 있던 계시. 아직 읽을 수 없으니 사울레 여신께 가져가보자.				
ITEM_20150317_003637	Guardian Awakening Device 	수호자 각성 장치				
ITEM_20150317_003638	It is said to be able to wake the sleeping Boowook. 	잠든 부우크를 다시 깨울 수 있다고 한다.				
ITEM_20150317_003639	Zolem Magic Stone	졸렘 마석				
ITEM_20150317_003640	A Zolem's Magic Stone needed to lure a Unicorn	유니콘을 유인하기 위해 필요한 졸렘 마석				
ITEM_20150317_003641	Unicorn Horn 	유니콘의 뿔				
ITEM_20150317_003642	A trophy taken from a defeated Unicorn. Let's take it to Fedimian Army Officer. 	유니콘을 처치하고 얻어낸 전리품. 페디미안의 군 관계자를 찾아 전해 주자.				
ITEM_20150317_003643	Empty Beehive	빈 벌집				
ITEM_20150317_003644	A beehive that has had all its honey sucked out of it, leaving the beeswax. 	꿀은 다 빨아 먹고 밀랍만 남은 빈 벌집.				
ITEM_20150317_003645	Cork Stopper	코르크 마개				
ITEM_20150317_003646	A cork stopper that was sealing the oil barrel. 	기름통을 틀어막고 있던 코르크 마개				
ITEM_20150317_003647	Brewing Tools 	양조기구				
ITEM_20150317_003648	Tools used for brewing 	양조업을 할 때 사용하는 도구				
ITEM_20150317_003649	Royal Jelly 	로열 젤리				
ITEM_20150317_003650	A highly nutritious royal jelly! 	영양 만점 로열 젤리!				
ITEM_20150317_003651	Monster's Claw (Temporary) 	몬스터의 발톱(임시)				
ITEM_20150317_003652	The claws of a monster that only appears in the Square of Lament in the Petrifed City.  	석화된 도시 통곡의 광장에서만 출몰하는 몬스터의 발톱				
ITEM_20150317_003653	Petrification Stolen Goods 	석화 장물				
ITEM_20150317_003654	Goods stolen by the Dico Thieves operating in the Square of Lament. They have been exposed to Petrifying Frost to make them look as if they were from the Petrifed City. 	석화된 도시 통곡의 광장에서 활동 중인 디코 도굴단이 훔친 장물입니다. 훔쳐온 물건들을 석화된 도시의 물건처럼 만들기 위해 석화서리에 노출시켜두었습니다.				
ITEM_20150317_003655	Cryptically Engraved Bottle 	암호가 새겨진 물병				
ITEM_20150317_003656	Water bottle engraved with code in order to find Graverobber Benjaminas hiding in the midst of guards at the Square of Lament in the Petrifed City. 	석화된 도시 통곡의 광장의 경비병들 무리에 숨어있는 도굴꾼 벤자미나스를 찾기 위한 암호가 새겨진 물병				
ITEM_20150317_003657	Very Old Map 	아주 오래된 지도				
ITEM_20150317_003658	A map that looks ancient. It looks like it will crumble. 	아주 오래되어 보이는 지도. 금방 바스라질 것 같다.				
ITEM_20150317_003659	Fragrant Stone Powder 	향나는 돌가루				
ITEM_20150317_003660	Fragrant Stone Powder that can be obtained from monsters at the Square of Lament in the Petrifed City. 	석화된 도시 통곡의 광장의 몬스터들에게 얻은 향나는 돌가루				
ITEM_20150317_003661	Monster Meat * 	몬스터 고기덩어리*				
ITEM_20150317_003662	Chunks of Meat that can easily be obtained from Monsters. But humans can not eat it. 	몬스터들로부터 쉽게 구할 수 있는 고기덩어리. 그러나 인간이라면 절대 먹을 수 없다.				
ITEM_20150317_003663	Tender Reed Stems 	갈대의 연한 줄기				
ITEM_20150317_003664	Inner stems of reeds commonly seen on Starving Demon's Way. It is too tough to eat raw even if the outer stem is removed. 	큰아귀 길에서 흔하게 볼 수 있는 갈대의 속 줄기. 겉껍질의 질긴 부분을 제거했다고는 해도 그냥 먹기에는 턱없이 거칠다.				
ITEM_20150317_003665	Soft Wooden Periderm 	나무의 연한 속껍질				
ITEM_20150317_003666	The inner layer of bark dug out from a tree on the Starving Demon's Way. Don't eat too much of it. 	큰아귀 길의 나무껍질을 벗겨 낸 뒤 속을 판 부분. 너무 많이 먹지 않도록 하자.				
ITEM_20150317_003667	Small Music Box 	작은 오르골				
ITEM_20150317_003668	An item exchanged between lovers as a symbol of their love. A cute music box that fits into a small pouch. 	연인간에 서로의 정표로 교환 했던 물건. 작은 주머니에 담긴 앙증맞은 오르골이다.				
ITEM_20150317_003669	Monster Meat 	몬스터 살점				
ITEM_20150317_003670	Meat peeled off during the hunting of monsters. The terrible smell alone makes it hard to eat. 	사냥 중에 뜯겨져 나온 몬스터의 살점. 끔찍한 냄새 때문에 도저히 그냥은 먹을 수 없다.				
ITEM_20150317_003671	Asellu Leaf Bud 	아셀루의 어린 잎				
ITEM_20150317_003672	The leaf bud of an Asellu grown on the Starving Demon's Way. It has many practical uses in crafting and in medicine. 	큰아귀 길에 나 있는 아셀루의 어린 잎. 여러가지 재료나 약재로 쓰인다.				
ITEM_20150317_003673	Food Scraps 	음식찌꺼기				
ITEM_20150317_003674	Unidentifiable food scraps. Can be used as monster bait. When a monster comes into sight, you can throw it by pressing the V key. 	뭔지 알 수 조차 없는 음식의 찌꺼기. 이것으로 몬스터를 유인 할 수 있다. 몬스터가 시야에 들어 왔을 때 V 키를 눌러 사용하면 던질 수 있다.				
ITEM_20150317_003675	Tree Root Crystal's Energy Source	나무뿌리 수정 에너지원				
ITEM_20150317_003676	The energy source of a Tree Root Crystal that can remove the pollutant sprayed on Tree Root Crystals. 	나무뿌리 수정이 뿌려 놓은 오염원을 제거 할 수 있는, 나무뿌리 수정 에너지원.				
ITEM_20150317_003677	Soul Reagent 	영혼의 시약				
ITEM_20150317_003678	Reagent to distinguish the monster that killed pilgrims at the scattered stairs. 	흩어진 계단에서 순례자들을 죽인 몬스터들을 구별하기 위한 시약				
ITEM_20150317_003679	Nameless Flower * 	이름 모를 꽃*				
ITEM_20150317_003680	Altar Flower Offering 	제단에 바쳐진 꽃				
ITEM_20150317_003681	Bouquet * 	꽃다발*				
ITEM_20150317_003682	A collection of flowers on the altar devoted to appease the angry spirits.	분노한 영혼들을 달래기 위해 제단에 바친 꽃을 모은 것				
ITEM_20150317_003683	Pilgrim's Lost Scripture Page	순례자가 잃어버린 경전의 낱장				
ITEM_20150317_003684	A sheet of the Pilgrim's Scripture.  	순례자들이라면 필수로 가지고 다니는 경전의 낱장.				
ITEM_20150317_003685	Pilgrim's Scripture 	순례자의 경전				
ITEM_20150317_003686	A scripture that is necessary for all pilgrims. 	순례자들이라면 필수로 가지고 다니는 경전.				
ITEM_20150317_003687	Condensed Rage of the Pilgrims that the Fire Rod had.  	파이어로드가 가지고 있던 순례자들의 응축된 분노.				
ITEM_20150317_003688	Purple Tree Fault Forest Sanctum Map	적갈나무 단층 숲 성소 지도				
ITEM_20150317_003689	A map that shows all the sanctums of the Purple Tree Fault Forest. Right-click to open the map.{nl}Please return it to the recovery box for the next pilgrim passing through the woods.{nl}Location of recovery box: On the corner to Pretense Intersection.	적갈나무 단층 숲에 있는 축복의 성소를 모두 표시해 주는 지도. {nl}우클릭하면 지도가 펼쳐 집니다. 다 쓴 뒤에는 적갈나무 단층숲을 지나는 다른 순례자들을 위해 회수함에 넣어 주세요.{nl}회수함의 위치: 가식의 교각로로 가는 길목.				
ITEM_20150317_003690	Holy water obtained from the Priest Master to purify the polluted sanctums in Purple Tree Fault Forest.	적갈나무 단층숲의 오염된 성소를 정화하기 위해 프리스트 마스터로부터 얻어온 성수.				
ITEM_20150317_003691	Grey Gypsum Fragment 	회색 석고 조각				
ITEM_20150317_003692	Gesso said to be used when repairing malfunctioning Goddess Statues in the Purple Tree Fault Forest.	적갈나무 단층숲의 고장난 여신상을 수리할 때 쓰인다는 석고 가루.				
ITEM_20150317_003693	Reed Leaf Dew 	갈대잎에 맺힌 이슬				
ITEM_20150317_003694	Water said to be used when tempering the gesso.	석고가루를 갤 때 쓰인다는 물.				
ITEM_20150317_003695	Naktis' Sign 	나크티스의 흔적				
ITEM_20150317_003696	Marks left by Naktis in monsters to command them.(Temporary)	나크티스가 몬스터들을 부리기 위해 몬스터들의 몸에 박아놓은 흔적.(임시)				
ITEM_20150317_003697	Pure Water	맑은 물				
ITEM_20150317_003698	Pure Water flowing within a small part of Fault Forest.	적갈나무 단층숲의 작은 내에서 흐르는 물.				
ITEM_20150317_003699	Leather Pouch 	가죽 주머니				
ITEM_20150317_003700	A leather pouch used to store water 	물을 담을 때 쓰이는 가죽 주머니.				
ITEM_20150317_003701	Reed Flowers * 	갈대꽃*				
ITEM_20150317_003702	Reed flowers picked from reeds in Purple Tree Fault Forest.	적갈나무 단층숲의 갈대에서 꺾은 갈대꽃.				
ITEM_20150317_003703	Purifier 	정화부				
ITEM_20150317_003704	A purifier that the Pardoner Master sells. It is used when the sacred property of something is sullied. It's very expensive, though. 	파드너 마스터가 팔고 있는 정화부. 신성함이 오염되었을 때 쓰인다고 한다. 값이 너무 비싼게 흠.				
ITEM_20150317_003705	Tombstone Dew 	묘비의 이슬				
ITEM_20150317_003706	Dew gathered from a tombstone early in the morning. One might have qualms against it, but it can be drunk. 	새벽의 묘비에 맺혀 있던 이슬. 그냥 마시기엔 꺼림칙하지만, 일단 마실 수는 있다.				
ITEM_20150317_003707	Lantern	등불*				
ITEM_20150317_003708	A lantern that lights one's surroundings. 	주변을 밝혀 주는 등불.				
ITEM_20150317_003709	Medicine 	약				
ITEM_20150317_003710	A medicine created by Pilgrim Theophilis. He claims it will ward off curses. 	순례자 테오필리스가 만든 약. 저주에 걸리지 않는다고 한다.				
ITEM_20150317_003711	Monster Skin	몬스터 각질*				
ITEM_20150317_003712	The skin of a monster that Theophilis will need to create a medicine.	테오필리스가 만들어 준다고 하는 약의 재료가 되는 몬스터의 각질.				
ITEM_20150317_003713	Small Portrait	작은 초상화*				
ITEM_20150317_003714	A small, portable portrait with someone's face drawn on it. 	누군가의 얼굴이 그려져 있는 작은 휴대용 초상화.				
ITEM_20150317_003715	Mother's Handkerchief	어머니의 손수건*				
ITEM_20150317_003716	A handkerchief given to a son leaving on a pilgrimage from his loving mother. 	순례를 떠나는 아들에게 선물한, 어머니의 마음이 담겨 있는 손수건.				
ITEM_20150317_003717	Sap 	수액				
ITEM_20150317_003718	Sap obtained from trees cut at the Pretense Intersection.	가식의 교각로의 잘린 나무들에게서 얻은 수액.				
ITEM_20150317_003719	Jar 	항아리				
ITEM_20150317_003720	A jar used to store sap or water.	수액이나 물 등을 담을 때 쓰이는 항아리.				
ITEM_20150317_003721	Succubus' Eyes 	서큐버스의 눈				
ITEM_20150317_003722	The eyes of the Succubus with the [Necklace of Greed - Stamina] lodged in it. Theophilis can probably extract the necklace if we take it to him. 	[탐욕의 목걸이 - 체력] 이 박혀 있는, 서큐버스의 눈. 테오필리스에게 가져다 주면 목걸이를 빼내어 줄 것 같다.				
ITEM_20150317_003723	Pattern Stone (High) 	문양석(상)				
ITEM_20150317_003724	The upper part of the stone with the drawn sacred pattern. 	성스러운 문양이 그려져 있는 돌의 윗 부분.				
ITEM_20150317_003725	Pattern Stone (Medium) 	문양석(중)				
ITEM_20150317_003726	The middle part of the stone with the drawn sacred pattern. 	성스러운 문양이 그려져 있는 돌의 중간 부분.				
ITEM_20150317_003727	Pattern Stone (Low) 	문양석(하)				
ITEM_20150317_003728	The lower part of the stone with the drawn sacred pattern. 	성스러운 문양이 그려져 있는 돌의 아래 부분.				
ITEM_20150317_003729	Sweet Honeycomb Piece	달콤한 벌통조각				
ITEM_20150317_003730	A fragment of a honeycomb that emits a strong, sweet scent. 	달콤한 향이 강하게 풍기는 벌통조각				
ITEM_20150317_003731	Bichiu Altar's Magic Piece	바치우 제단의 마석 조각				
ITEM_20150317_003732	An unidentified fragment of a magic stone that was placed on the altar. 	제단에 놓여져 있던 정체불명의 마석 조각				
ITEM_20150317_003733	Beehive Piece 	벌통조각				
ITEM_20150317_003734	A piece of honeycomb that is sweet to the tongue. 	먹으면 아주 달콤한 맛이 나는 벌통 조각				
ITEM_20150317_003735	The crystal of a spirit filled with a holy aura. 	신성한 염이 가득한 영혼의 결정체				
ITEM_20150317_003736	Complete Scripture	온전한 경전				
ITEM_20150317_003737	A scripture containing the power of sacred texts. 	성스러운 말씀의 힘이 담겨져 있는 경전				
ITEM_20150317_003738	Spirit's Scripture	영혼의 경전				
ITEM_20150317_003739	Scriptures containing a bishop's soul. It is able to call up the bishop at any time. 	주교의 영혼이 담긴 경전. 이것으로 주교의 영혼을 언제든지 불러낼 수 있다.				
ITEM_20150317_003740	Relic of Mercy 	자비의 성유물				
ITEM_20150317_003741	A teardrop-shaped jewel. Required to find Maven's key. 	물방울 모양의 보석. 메이번의 열쇠를 찾기 위해 필요하다고 한다.				
ITEM_20150317_003742	Relic of Salvation 	구원의 성유물				
ITEM_20150317_003743	A round jewel. Required to find Maven's key. 	둥근 모양의 보석. 메이번의 열쇠를 찾기 위해 필요하다고 한다.				
ITEM_20150317_003744	Maven's First Key	메이번의 첫번째 열쇠				
ITEM_20150317_003745	Guard's Keepsake 	경비병 유품				
ITEM_20150317_003746	Relics of the guards that have been petrified by the Petrifying Frost in the Deserted Market of the Petrified City.	석화된 도시 스산한 장터에서 석화된 서리에 의해 석화당한 경비병들의 유품				
ITEM_20150317_003747	Bag of Farming Tools 	농기구가 든 배낭				
ITEM_20150317_003748	Backpack filled with tools necessary to start a farm. 	농사를 짓는데 필요한 농기구들이 잔뜩 든 배낭				
ITEM_20150317_003749	Bee Tree Branch 	벌나무 가지				
ITEM_20150317_003750	A branch of a bee tree containing the power of the Goddess Austeja.	아우스테야 여신의 힘이 깃든 벌나무의 가지				
ITEM_20150317_003751	Incinerated Demon Ash	불타버린 마족의 재				
ITEM_20150317_003752	The ashes of a demon incinerated by Goddess Austeja's power.	아우스테야 여신의 힘에 불타버린 마족의 재				
ITEM_20150317_003753	Orb of Residue 	잔재의 구슬				
ITEM_20150317_003754	An orb that can destroy demon seals and barriers	마족의 결계를 파괴할 수 있는 구슬				
ITEM_20150317_003755	Oak Stem 	참나무 줄기				
ITEM_20150317_003756	Scarecrow Building Materials 	허수아비를 제작하기 위한 재료				
ITEM_20150317_003757	Material for fabricating Scarecrows 	경작지 허수아비용 목재				
ITEM_20150317_003758	Wood that can be placed on the land to resemble a scarecrow.	밭에 설치해서 허수아비로 사용할 목재				
ITEM_20150317_003759	Stolen Grain Bag 	훔쳐간 곡물 주머니				
ITEM_20150317_003760	Vomited after the monster died; a half-digested mass of dough. 	몬스터가 죽으면서 토해 낸, 반쯤 소화 된 밀가루 반죽 덩어리.				
ITEM_20150317_003761	The third revelation found in the Thorn Forest. 	가시숲에서 발견된 세 번째 계시				
ITEM_20150317_003762	The fourth revelation found in the Royal Mausoleum.	왕릉에서 발견된 네 번째 계시				
ITEM_20150317_003763	It cannot be read yet. Take it to Saule for interpretation. 	아직 읽을 수 없다. 사울레에게 계시의 해석을 부탁하자.				
ITEM_20150317_003764	Rubbing Tool for Petrified Objects  	석화물 탁본 도구				
ITEM_20150317_003765	A tool used to make a rubbing of the petrified book found on Ruklys Street. 	루클리스 거리의 석화된 책의 탁본을 제작하기 위한 도구				
ITEM_20150317_003766	Time Magnifier 	시간 돋보기				
ITEM_20150317_003767	Tool used to find out the past disaster of Ruklys Street  	과거 루클리스 거리에서 벌어진 참사를 알아보기 위한 도구				
ITEM_20150317_003768	Talisman (temporary) 	부적(임시)*				
ITEM_20150317_003769	Talisman attached by an unknown pilgrim to seal the power of the Tree Root Crystal. 	이름모를 순례자가 나무뿌리 수정의 힘을 잠시나마 봉인하기 위해 붙여 놓은 부적.				
ITEM_20150317_003770	Austeja's Fragmented Symbol	조각난 아우스테야의 상징				
ITEM_20150317_003771	Austeja's Symbol related to the altar. 	아우스테야 제단에 관련된 조각				
ITEM_20150317_003772	Austeja's Symbol	아우스테야의 상징				
