QUEST_UNUSED_20151014_000529	あの老人、ルグィン家の家宝を遺族に返すと言いながら、自分の私利私欲を満たそうとしているんです。{nl}本当に可哀想なユスティナ…。{nl}
QUEST_UNUSED_20151014_000530	青い塗料はアブガウディン三叉路のモンスターから手に入るはずです。{nl}どうか、お願いしますね。
QUEST_UNUSED_20151014_000531	あの小娘はあの亡者スクロールがどれだけ高価だか分かっておらん…。{nl}本当にもったいないが…もういいんだ。{nl}
QUEST_UNUSED_20151014_000532	気の毒な人を助けようとしてこんな辱めを受けるなんて、耐えられん。{nl}これでガイリュスを探して直接聞いてみるんだな！{nl}
QUEST_UNUSED_20151014_000533	ミレス墓地の封印を探せ。{nl}あいつ、その辺りで力尽きたって話だ。
QUEST_UNUSED_20151014_000534	この詐欺師は祝福された水晶を返してもらうまで諦める気がないみたいなんです。{nl}本当に欲深いですよね。
QUEST_UNUSED_20151014_000535	ああ、女神よ！{nl}こんな場所で人に会えるなんて…。{nl}
QUEST_UNUSED_20151014_000536	どうか、助けてください。{nl}私は星の塔からの追撃者や魔族に追われているんです。{nl}
QUEST_UNUSED_20151014_000537	私が信号弾で仲間たちに知らせる間、傍にいてもらえませんか？{nl}ここに一緒に来た二人の仲間に、私がまだ生きていることを知らせたいんです。
QUEST_UNUSED_20151014_000538	追撃者がここまで…。{nl}あなたがいなければ、大変なことになっていたでしょう。
QUEST_UNUSED_20151014_000539	お前は…まるで女神たちがお前の傍にいるようだな。{nl}あの目障りなギルティネよりはましだろう。{nl}
QUEST_UNUSED_20151014_000540	我は魔将ホーバーク。{nl}もしかしたら、もうお前は我の別の欠片に会っているかもしれぬ。{nl}だが、その欠片は我とは別物。我はお前が誰かは知らぬ…。{nl}
QUEST_UNUSED_20151014_000541	我はこのアガタスという人間を使って魔族から逃げていた。{nl}しかし、アガタスが魔族の麻痺毒にやられて、こうして死にかけている。{nl}
QUEST_UNUSED_20151014_000542	お前が我を信用できないことは分かっている。{nl}だが、この善良な巡礼者だけは助けてやってくれ。{nl}お前がダークブルーハーブを手に入れてくれば助けられるはずだ。
QUEST_UNUSED_20151014_000543	(気を失ったようだ。)
QUEST_UNUSED_20151014_000544	これがあればアガタスを助けることができる。{nl}しかし、お前の善意に報いる方法が無いな。{nl}
QUEST_UNUSED_20151014_000545	お前の眼に我は倒すべき魔族として映るだろう。{nl}だが、アガタスが目覚めれば、何もかも説明してくれるはずだ。
QUEST_UNUSED_20151014_000546	カリス騎士団だって？なるほどね。{nl}大地の要塞は王国軍が多くて簡単には入れないんだ。{nl}でも、あたいの計画を手伝うなら、一緒に連れて行ってやってもいいよ。{nl}
QUEST_UNUSED_20151014_000547	それで…さっきの秘密の話なんだけどさ…。{nl}
QUEST_UNUSED_20151014_000548	大地の要塞はルクリスが女神から授かった宝石を守るために造ったって説があるんだよ。{nl}
QUEST_UNUSED_20151014_000549	考えてみな。おかしいだろ？{nl}アリの巣みたいに地面を掘って作った穴を王国軍が必死に守ってるんだよ。{nl}
QUEST_UNUSED_20151014_000550	反乱は400年前のことで、今は神樹の日だ何だって兵力も不足してるのにさ。{nl}この街もそう。いくら歴史的に意味があるとしても、あそこまで守る必要があるのかってこと。{nl}
QUEST_UNUSED_20151014_000551	何だか王国の裏で真っ黒い取引でも行われてるんじゃないかと思ってね。{nl}そうでなけりゃ、何のためにあんな穴蔵を守る必要がある？{nl}
QUEST_UNUSED_20151014_000552	カリス騎士団はそこに注目してて、何があるのか知りたがってる。{nl}あいつらは大地の要塞だけ調査してるなら好きに動いても見ないふりをしてくれるんだ。{nl}
QUEST_UNUSED_20151014_000553	ああ、もちろんあたいはルクリスの宝を探しに行くよ。{nl}女神から授かった宝なら、それはもう凄い物だろうからね。{nl}
QUEST_UNUSED_20151014_000554	とにかく、あたいと一緒に行くんだろ？{nl}まずは集結地にあるルクリス時代の記録物を集めてよ。{nl}そこを守ってるガーゴイルを片付けるには必要だからね。
QUEST_UNUSED_20151014_000555	ボコル ユタ
QUEST_UNUSED_20151014_000556	私は女神ジェミナの行方を探しています。{nl}女神が行方不明になったことは誰でも知っていることでしょう。{nl}
QUEST_UNUSED_20151014_000557	女神が真理の樹教団を祝福したという噂をを聞いてここまで来たんですけど…{nl}亡者たちでいっぱいですね。{nl}
QUEST_UNUSED_20151014_000558	もしこの墓地にしばらくいるつもりなら、少し手伝ってもらえませんか？{nl}ここの亡者たちは私の力でもどうにもできないし、モンスターは祈りの声を聞いただけで{nl}襲いかかって来るんですよ。{nl}
QUEST_UNUSED_20151014_000559	女神に祈りを捧げれば、この辺りにいらっしゃるか確認できるのに…。
QUEST_UNUSED_20151014_000560	本当ですか？お言葉だけでも嬉しいです。{nl}実を言うと一人では祈るのも一苦労だったんですよ。{nl}
QUEST_UNUSED_20151014_000561	では、入棺の間の亡者たちをお願いします。{nl}その間に、私は女神がどこにいらっしゃるのか、祈りを捧げてみますね。
QUEST_UNUSED_20151014_000562	ここなら女神ジェミナの行方を追えるかもと思ったのに、亡者たちでいっぱいだなんて…。{nl}こんなの初めて見ました。早くジェミナ様を見つけなきゃいけないのに。
QUEST_UNUSED_20151014_000563	ああ、お帰りなさい。{nl}おかげ様で祈りを捧げる間はモンスターに襲われずに済みました。{nl}
QUEST_UNUSED_20151014_000564	でも、ここでも女神への祈りは届かないみたいです…。
QUEST_UNUSED_20151014_000565	ドルイド レヤ
QUEST_UNUSED_20151014_000566	ちょっと、そこのあなた。{nl}こんな人気の無い森に来るなんて何者ですか？{nl}ああ、誰でも構いません。私に力を貸してください。{nl}
QUEST_UNUSED_20151014_000567	私はこの森で暮らすドルイドのレヤ。{nl}村を襲って食糧を奪ったフェレットを追っていてここまで来たんです。{nl}でも、食糧を取り戻すどころか、逆にフェレットたちに攻撃されて…。{nl}
QUEST_UNUSED_20151014_000568	村へ戻る前に傷の治療をしたいんですが…{nl}あの上に登ると傷に効く薬草があるんです。その薬草を取って来てください。
QUEST_UNUSED_20151014_000569	薬草を採集していたら、フェレットたちが攻撃してくるかもしれません。{nl}いつからかこの森の全てが自分たちの物だと考えるようになったみたいなんです。
QUEST_UNUSED_20151014_000570	村の住民
QUEST_UNUSED_20151014_000571	啓示者様、赤く染まった水を飲んだことはありますか？{nl}きっと飲んだならこの場に立って私と話すことも不可能だったと思いますよ。{nl}いくら喉が乾いていても、赤く染まった水は絶対に飲まないでください。飲んだら死ぬほど苦しむことになりますから。{nl}あの水で育った巨大果実も食べられないくらいなんです。{nl}でも、フェレットたちは何故か巨大果実の汁を水の代わりに飲んでるみたいなんですよね。{nl}
QUEST_UNUSED_20151014_000572	昔、森で道に迷ったことがあったんですけど、死ぬほど喉が渇いていたんです。{nl}その時に果汁入れを持ち歩いていたフェレットに出会って…。{nl}喉が渇いて死ぬのも、果実を食べて死ぬのも、フェレットに噛まれて死ぬのも同じでしょう？{nl}だから自棄になってフェレットが持ってた果汁を奪って飲んでみたんですけど…何ともありませんでした。{nl}
QUEST_UNUSED_20151014_000573	もう溜めておいた飲み水も底をつきかけているので、どうにかしないといけないんです。{nl}フェレットたちから巨大果実の汁を集めてもらえませんか？お願いします。
QUEST_UNUSED_20151014_000574	驚いたことに、死ぬ気で飲んだ果汁が想像以上に美味しかったんです。
QUEST_UNUSED_20151014_000575	わあ、ありがとうございます。これだけあればしばらくは飲み水の心配をしなくて良さそうですね。
QUEST_UNUSED_20151014_000576	ドルイド べネス
QUEST_UNUSED_20151014_000577	ああ…こんなところで人に会えるなんて！どうか、力を貸してください！{nl}私はドルイドのべネスと申します。フェレットたちが魔族側に同調する理由を調べているんですよ。{nl}ドルイドの呪術を使えばフェレットに変身することができます。もちろん、フェレットと話すこともできますよ。{nl}
QUEST_UNUSED_20151014_000578	問題はこれまでの過程でフェレットと接触しすぎたせいで、私の匂いを覚えられてしまったことなんです。{nl}フェレットに変身しても、私が人間だと分かっているので話してくれなくて…。{nl}私の代わりにフェレットに変身して、彼らの目的を調べてみてもらえませんか？{nl}
QUEST_UNUSED_20151014_000579	フェレットに変身するにはフェレットの行動をよく観察する必要があります。{nl}不自然な行動をすれば、フェレットたちに気付かれてしまいますから。{nl}私が白紙の呪文書をお渡しするので、ここにフェレットの行動をメモしてください。
QUEST_UNUSED_20151014_000580	観察した内容をもとにフェレット変身の呪文書を作るつもりです。{nl}ですので、できるだけ詳しく書いてくださいね。変身しても不自然にならないように。
QUEST_UNUSED_20151014_000581	しっかり観察できましたね。{nl}これなら変身しても特に問題なさそうです。{nl}ちょっと待ってください。
QUEST_UNUSED_20151014_000582	シャーマンドール[ボコル転職]
QUEST_UNUSED_20151014_000583	倒れている傭兵の遺体
QUEST_UNUSED_20151014_000584	どうすれば良いのか尋ねる
QUEST_UNUSED_20151014_000585	自分でやって
QUEST_UNUSED_20151014_000586	リディア・シャッフェンとフレッチャーの矢[フレッチャー転職]
QUEST_UNUSED_20151014_000587	矢を探す
QUEST_UNUSED_20151014_000588	自信が無いからやめる
QUEST_UNUSED_20151014_000589	モンスターをどうやって馴らすのか尋ねる
QUEST_UNUSED_20151014_000590	あり得ない
QUEST_UNUSED_20151014_000591	一発必中[シュヴァルツライター転職]
QUEST_UNUSED_20151014_000592	自信がある
QUEST_UNUSED_20151014_000593	そんなことはない
QUEST_UNUSED_20151014_000594	届ける
QUEST_UNUSED_20151014_000595	怪しいので断る
QUEST_UNUSED_20151014_000596	帳簿を持って来る
QUEST_UNUSED_20151014_000597	今度また来る
QUEST_UNUSED_20151014_000598	解決する
QUEST_UNUSED_20151014_000599	考える時間がほしい
QUEST_UNUSED_20151014_000600	誰かの記録
QUEST_UNUSED_20151014_000601	黒い粉を払っています
QUEST_UNUSED_20151014_000602	柱から黒い粉が落ちると、それを見たモンスターたちが集まって来ます！
QUEST_UNUSED_20151014_000603	黒い粉を払ったら、記録のような物が見えます！
QUEST_UNUSED_20151014_000604	何かが刻まれた柱
QUEST_UNUSED_20151014_000605	神秘的な光を発する結晶の光が十分でないようです。{nl}神秘的な光を発する結晶が十分な光を放てるよう、周辺のモンスターからからモンスターの油を集めてください！
QUEST_UNUSED_20151014_000606	モンスターの油を集めないと文字を読めません！
QUEST_UNUSED_20151014_000607	もう一度調べています
QUEST_UNUSED_20151014_000608	神秘的な光を発する結晶が、とても強い光を放ち始めます！
QUEST_UNUSED_20151014_000609	柱の秘密は3つの数字
QUEST_UNUSED_20151014_000610	柱を調べています
QUEST_UNUSED_20151014_000611	柱の近くに立ってどこかで手に入れた数字を言ってみましょう！
QUEST_UNUSED_20151014_000612	柱の文字を読んでいます
QUEST_UNUSED_20151014_000613	柱に刻まれた人物
QUEST_UNUSED_20151014_000614	暗くてよく見えません！周辺で光るコケを採取してください！
QUEST_UNUSED_20151014_000615	柱の文字を読んでいます
QUEST_UNUSED_20151014_000616	光るコケのおかけで文字を読めるようになりました！
QUEST_UNUSED_20151014_000617	柱の文字は何？
QUEST_UNUSED_20151014_000618	柱が崩れてしまいました！{nl}モンスターからこの柱を修理できそうな粘性のある液体を集めてください！
QUEST_UNUSED_20151014_000619	粘性のある液体を集めてください！
QUEST_UNUSED_20151014_000620	柱を修理しています
QUEST_UNUSED_20151014_000621	文字を読める状態になりました！
QUEST_UNUSED_20151014_000622	柱の欠片を探す
QUEST_UNUSED_20151014_000623	欠片をはめ込んでいます
QUEST_UNUSED_20151014_000624	聖物収集(4)
QUEST_UNUSED_20151014_000625	発掘して来る
QUEST_UNUSED_20151014_000626	聖物を発掘しています
QUEST_UNUSED_20151014_000627	聖物を発見しました！
QUEST_UNUSED_20151014_000628	集めてみる
QUEST_UNUSED_20151014_000629	もう入る道は無い
QUEST_UNUSED_20151014_000630	ルクリス部隊に関する物語が書かれています。
QUEST_UNUSED_20151014_000631	退却命令
QUEST_UNUSED_20151014_000632	旅の始まり(1)
QUEST_UNUSED_20151014_000633	旅の始まり(2)
QUEST_UNUSED_20151014_000634	旅の始まり(3)
QUEST_UNUSED_20151014_000635	教えてほしい
QUEST_UNUSED_20151014_000636	あとで聞く
QUEST_UNUSED_20151014_000637	旅の始まり(4)
QUEST_UNUSED_20151014_000638	オルシャ(1)
QUEST_UNUSED_20151014_000639	行ってみる
QUEST_UNUSED_20151014_000640	他に用がある
QUEST_UNUSED_20151014_000641	オルシャ(2)
QUEST_UNUSED_20151014_000642	待ってほしい
QUEST_UNUSED_20151014_000643	オルシャ(3)
QUEST_UNUSED_20151014_000644	会ってみる
QUEST_UNUSED_20151014_000645	感謝を込めて
QUEST_UNUSED_20151014_000646	絶対に渡したい
QUEST_UNUSED_20151014_000647	森で道に迷う(1)
QUEST_UNUSED_20151014_000648	森で道に迷う(2)
QUEST_UNUSED_20151014_000649	すぐに行って来る
QUEST_UNUSED_20151014_000650	明りを灯しています
QUEST_UNUSED_20151014_000651	持ち主のいない物
QUEST_UNUSED_20151014_000652	見て来る
QUEST_UNUSED_20151014_000653	必要無さそうだ
QUEST_UNUSED_20151014_000654	安全でない安全地帯
QUEST_UNUSED_20151014_000655	休めない移住民
QUEST_UNUSED_20151014_000656	待っていれば来るはず
QUEST_UNUSED_20151014_000657	消えた司教(1)
QUEST_UNUSED_20151014_000658	消えた司教(2)
QUEST_UNUSED_20151014_000659	消えた司教(3)
QUEST_UNUSED_20151014_000660	消えた司教(5)
QUEST_UNUSED_20151014_000661	消された痕跡を探す
QUEST_UNUSED_20151014_000662	燃えてしまった行方(1)
QUEST_UNUSED_20151014_000663	燃えてしまった行方(2)
QUEST_UNUSED_20151014_000664	消された痕跡を探す(5)
QUEST_UNUSED_20151014_000665	消された痕跡を探す(6)
QUEST_UNUSED_20151014_000666	情報員の激務
QUEST_UNUSED_20151014_000667	匂い消し
QUEST_UNUSED_20151014_000668	方向転換
QUEST_UNUSED_20151014_000669	モンスター群落(1)
QUEST_UNUSED_20151014_000670	モンスター群落(2)
QUEST_UNUSED_20151014_000671	大規模捜索(1)
QUEST_UNUSED_20151014_000672	大規模捜索(2)
QUEST_UNUSED_20151014_000673	大規模捜索(3)
QUEST_UNUSED_20151014_000674	大規模捜索(4)
QUEST_UNUSED_20151014_000675	大規模捜索(5)
QUEST_UNUSED_20151014_000676	大規模捜索(6)
QUEST_UNUSED_20151014_000677	補助活動
QUEST_UNUSED_20151014_000678	怪しい場所
QUEST_UNUSED_20151014_000679	事前調査(1)
QUEST_UNUSED_20151014_000680	事前調査(2)
QUEST_UNUSED_20151014_000681	汚染されたモンスター
QUEST_UNUSED_20151014_000682	お金よりも大事な命
QUEST_UNUSED_20151014_000683	元手回収
QUEST_UNUSED_20151014_000684	危険な手がかり(1)
QUEST_UNUSED_20151014_000685	危険な手がかり(2)
QUEST_UNUSED_20151014_000686	危険な手がかり(3)
QUEST_UNUSED_20151014_000687	ウルボナスの行方(1)
QUEST_UNUSED_20151014_000688	ウルボナスの行方(2)
QUEST_UNUSED_20151014_000689	ウルボナスの行方(3)
QUEST_UNUSED_20151014_000690	ウルボナスの行方(4)
QUEST_UNUSED_20151014_000691	ウルボナスの行方(5)
QUEST_UNUSED_20151014_000692	ウルボナスの行方(6)
QUEST_UNUSED_20151014_000693	ウルボナスの行方(7)
QUEST_UNUSED_20151014_000694	仕事は確実に
QUEST_UNUSED_20151014_000695	新たな敵
QUEST_UNUSED_20151014_000696	魔族の包み(1)
QUEST_UNUSED_20151014_000697	魔族の包み(2)
QUEST_UNUSED_20151014_000698	掌中へ(5)
QUEST_UNUSED_20151014_000699	掌中へ(6)
QUEST_UNUSED_20151014_000700	万が一(1)
QUEST_UNUSED_20151014_000701	万が一(2)
QUEST_UNUSED_20151014_000702	追い出す
QUEST_UNUSED_20151014_000703	囚人募集
QUEST_UNUSED_20151014_000704	さらに深い場所で(1)
QUEST_UNUSED_20151014_000705	さらに深い場所で(2)
QUEST_UNUSED_20151014_000706	さらに深い場所で(3)
QUEST_UNUSED_20151014_000707	さらに深い場所で(4)
QUEST_UNUSED_20151014_000708	もう少し待って
QUEST_UNUSED_20151014_000709	全てが元通り(1)
QUEST_UNUSED_20151014_000710	全てが元通り(2)
QUEST_UNUSED_20151014_000711	錆取り
QUEST_UNUSED_20151014_000712	大事で貴重な
QUEST_UNUSED_20151014_000713	発想の転換
QUEST_UNUSED_20151014_000714	全てが元通り(3)
QUEST_UNUSED_20151014_000715	飛行型モンスターにエサを与える
QUEST_UNUSED_20151014_000716	ファルコナーマスターはモンスターを鷹の代わりに使えないか、試してみたいようです。三種類の飛行型モンスターにエサを与えて馴らしてみてください。
QUEST_UNUSED_20151014_000717	ファルコナーマスターに報告
QUEST_UNUSED_20151014_000718	モンスターを馴らすのに失敗しました。ファルコナーマスターのところに戻ってください。
QUEST_UNUSED_20151014_000719	起源の森にいるシュヴァルツライターマスターを訪ねてください。
QUEST_UNUSED_20151014_000720	一般モンスターに連続200回命中
QUEST_UNUSED_20151014_000721	シュヴァルツライターマスターは狙った敵を確実に仕留める実力があるか確認したいと言います。一般モンスターを相手に攻撃を200回連続で命中させてください。
QUEST_UNUSED_20151014_000722	ミスなく連続で攻撃を命中させました。シュヴァルツライターマスターのところに戻ってください。
QUEST_UNUSED_20151014_000723	隠れている仲介者を探して物を渡す
QUEST_UNUSED_20151014_000724	モンクマスターはバイルの使いに会って自分が渡した物を渡してほしいと言います。仲介者は隠れているので、モンクマスターがくれたメモに書かれた場所へ行って合い言葉を言い、仲介者が現れたら物を渡してください。
QUEST_UNUSED_20151014_000725	モンクマスターに報告
QUEST_UNUSED_20151014_000726	無事に仲介者に物を渡しました。モンクマスターのところに戻ってください。
QUEST_UNUSED_20151014_000727	パードナーマスターの帳簿捜索
QUEST_UNUSED_20151014_000728	パードナーマスターは自分が持っている帳簿が破れて使えなくなったと言います。修道院 35_3でパードナーマスターが隠して予備帳簿を探してください。
QUEST_UNUSED_20151014_000729	パードナーマスターの帳簿を見つけました。パードナーマスターのところに戻ってください。
QUEST_UNUSED_20151014_000730	植物モンスターのサンプル収集
QUEST_UNUSED_20151014_000731	ドルイドマスターは神樹の日以降に過成長した植物に付いて調査しているそうです。研究を手伝うために、植物型モンスターを退治してサンプルを集めてください。強いモンスターほど、たくさんのサンプルが手に入ります。
QUEST_UNUSED_20151014_000732	ドルイドマスターに届ける
QUEST_UNUSED_20151014_000733	植物型モンスターのサンプルを集めました。ドルイドマスターのところに戻ってください。
QUEST_UNUSED_20151014_000734	峡谷地帯 36_1に浄化のロムーバ設置
QUEST_UNUSED_20151014_000735	オラクルマスターは最近魔気が強くなって自分の能力を妨害していると言います。特に魔気が強い峡谷地帯 36_1に行って浄化のロムーバを設置してください。
QUEST_UNUSED_20151014_000736	オラクルマスターに報告
QUEST_UNUSED_20151014_000737	浄化のロムーバを全部設置しました。オラクルマスターのところに戻ってください。
QUEST_UNUSED_20151014_000738	宝箱を開ける
QUEST_UNUSED_20151014_000739	石化の霜を避けてモンスター退治
QUEST_UNUSED_20151014_000740	箱を開くと微弱な石化の霜が出てきて、周辺のモンスターまで襲って来ました！石化の霜を避けてモンスターを全部退治してください。
QUEST_UNUSED_20151014_000741	柱を確認する
QUEST_UNUSED_20151014_000742	ガルエット平野に入って目にしたのは、たくさんの柱でした。印象深い柱があるので、調べてみましょう。
QUEST_UNUSED_20151014_000743	柱を守る
QUEST_UNUSED_20151014_000744	モンスターたちが集まって来て柱を攻撃します！柱を守ってください。
QUEST_UNUSED_20151014_000745	柱から粉を落とす
QUEST_UNUSED_20151014_000746	モンスターたちが集まった理由は、この黒い粉がエサのように見えたからでしょうか？モンスターを全部倒したので、柱に付いている黒い粉を落としましょう。
QUEST_UNUSED_20151014_000747	誰かの記録が刻まれた柱が他にもありそうです。柱を調べてください。神秘的な光を発する結晶があれば、暗くても柱の文字を読めそうです。
QUEST_UNUSED_20151014_000748	モンスターの油を集める
QUEST_UNUSED_20151014_000749	神秘的な光を発する結晶が十分な光を放つにはモンスターの油が必要なようです。モンスターを狩ってモンスターの油を集めましょう。
QUEST_UNUSED_20151014_000750	柱に刻まれた文字を読む
QUEST_UNUSED_20151014_000751	モンスターの油を集めました。柱のところへ行って神秘的な光を発する結晶の光で柱に刻まれた文字を読んでみましょう。
QUEST_UNUSED_20151014_000752	モンスターを退治してモンスターの油獲得
QUEST_UNUSED_20151014_000753	他の柱にも誰かの記録がありそうです。柱を調べてみましょう。
QUEST_UNUSED_20151014_000754	数字を言う
QUEST_UNUSED_20151014_000755	ガルエット平野のどこかで手に入れたヒントの数字を言えば、柱の文字を読むことができると書いてあります。柱の近くでチャット欄に数字を入力してください。特定の色の柱からヒントを獲得できます。
QUEST_UNUSED_20151014_000756	柱に何か刻まれているのが見えて来ました。読んでみてください！
QUEST_UNUSED_20151014_000757	柱が現れたようです！近寄って調べてください。
QUEST_UNUSED_20151014_000758	柱を補修する
QUEST_UNUSED_20151014_000759	召喚の柱の文字を読むには、光るコケが必要です。近くで集めてください。ただし、5分以内に戻らないと、柱がまた現れるまで待たなければならないので、急ぎましょう。
QUEST_UNUSED_20151014_000760	柱の文字を読む
QUEST_UNUSED_20151014_000761	柱の文字を読むことができそうです。柱のところへ行って読んでみましょう。
QUEST_UNUSED_20151014_000762	他の柱にこの話の続きが刻まれているかもしれません。柱を調べてみましょう。
QUEST_UNUSED_20151014_000763	粘性のある液体を集める
QUEST_UNUSED_20151014_000764	触れてもいないのに、柱が崩れてしまいました。柱を修理しなければならないので、周辺にいるモンスターから粘性のある液体を集めましょう。
QUEST_UNUSED_20151014_000765	柱を修理する
QUEST_UNUSED_20151014_000766	粘性のある液体を集めました。戻って柱を修理してください。
QUEST_UNUSED_20151014_000767	モンスターから%s入手
QUEST_UNUSED_20151014_000768	粘性のある液体を集める
QUEST_UNUSED_20151014_000769	残りの物語があの柱に書いてあるようです。近寄って調べてみましょう。
QUEST_UNUSED_20151014_000770	柱の欠片をはめ込む
QUEST_UNUSED_20151014_000771	持っていた紋様の欠片をはめ込めば、ピッタリ合いそうです。欠片をはめ込んでください。ただし、クエストを放棄すると紋様の欠片は消えてしまいます。紋様の欠片が消えた場合はまた柱のところで入手できます。
QUEST_UNUSED_20151014_000772	持っていた紋様の欠片をはめ込めば、ピッタリ合いそうです。欠片をはめ込んでください。
QUEST_UNUSED_20151014_000773	ユーラテと話す
QUEST_UNUSED_20151014_000774	ユーラテと聖物について話を続けてください。
QUEST_UNUSED_20151014_000775	聖物を発掘する
QUEST_UNUSED_20151014_000776	探索棒で見つけた場所へ行き、慎重に聖物を発掘してください。
QUEST_UNUSED_20151014_000777	ユーラテに報告
QUEST_UNUSED_20151014_000778	聖物を見つけたようです。ユーラテに届けましょう。
QUEST_UNUSED_20151014_000779	ヴィルヘルミナ・キャリオットがあなたが持っている物をじっと見つめています。ヴィルヘルミナ・キャリオットと話してください。
QUEST_UNUSED_20151014_000780	ルクリス部隊の印章と羊皮紙の文書を集める
QUEST_UNUSED_20151014_000781	ヴィルヘルミナ・キャリオットは資料をもっと欲しがっています。大地の要塞で情報になりそうな物を集めてください。
QUEST_UNUSED_20151014_000782	ヴィルヘルミナ・キャリオットに届ける
QUEST_UNUSED_20151014_000783	これだけあればヴィルヘルミナ・キャリオットも満足するでしょう。ヴィルヘルミナ・キャリオットに届けてください。
QUEST_UNUSED_20151014_000784	ルクリス時代の本が散らばっています。読めそうな本を探してください。
QUEST_UNUSED_20151014_000785	この本ををヴィルヘルミナ・キャリオットに届ければ、報酬をもらえそうです。
QUEST_UNUSED_20151014_000786	ルクリス部隊の兵士の霊魂と話す
QUEST_UNUSED_20151014_000787	女神のもとへ逝くこともできずにさまよっているルクリス部隊の兵士の霊魂が見えます。彼と話してください。
QUEST_UNUSED_20151014_000788	ラッパを吹いて霊魂たちに退却命令を知らせる
QUEST_UNUSED_20151014_000789	ルクリス部隊の兵士の霊魂は退却を知らせられなかったことが未練になっているようです。ラッパを吹いてルクリス部隊の兵士の霊魂たちに退却命令を知らせてください。
QUEST_UNUSED_20151014_000790	ラッパを吹いて退却命令を知らせました。ルクリス部隊の兵士の霊魂に報告してください。
QUEST_UNUSED_20151014_000791	移住民ボウェインと話す
QUEST_UNUSED_20151014_000792	レンパリサ池の移住民ボウェインと話してください。
QUEST_UNUSED_20151014_000793	移住民ブロフェンと話す
QUEST_UNUSED_20151014_000794	移住民ブロフェンと話してください。
QUEST_UNUSED_20151014_000795	ステータスポイント使用
QUEST_UNUSED_20151014_000796	F1キーを押してステータスポイントをしようしてください。
QUEST_UNUSED_20151014_000797	葉っぱの軟膏を届ける
QUEST_UNUSED_20151014_000798	移住民ブロフェンから、移住民レイラに葉っぱの軟膏を届けてほしいと頼まれました。
QUEST_UNUSED_20151014_000799	村長ロマナスと話す
QUEST_UNUSED_20151014_000800	村長ロマナスがあなたを待っています。
QUEST_UNUSED_20151014_000801	管理官リュタスと話す
QUEST_UNUSED_20151014_000802	レンパリサ池のオルシャ入口で管理官リュタスと話してください。
QUEST_UNUSED_20151014_000803	管理官リュタスと話してください。
QUEST_UNUSED_20151014_000804	急襲してきたボスモンスター退治
QUEST_UNUSED_20151014_000805	急襲してきたボスモンスターを退治してください
QUEST_UNUSED_20151014_000806	オルシャ訪問
QUEST_UNUSED_20151014_000807	都市オルシャを訪問してください
QUEST_UNUSED_20151014_000808	イネッサ・ヘモンデールと話す
QUEST_UNUSED_20151014_000809	オルシャの領主、イネッサ・ヘモンデールと話してください。
QUEST_UNUSED_20151014_000810	移住民イズナと話す
QUEST_UNUSED_20151014_000811	移住民イズナと話してください。
QUEST_UNUSED_20151014_000812	薄赤色の葉っぱ収集
QUEST_UNUSED_20151014_000813	移住民イズナから、周辺のモンスターを退治して薄赤色の葉っぱを集めてほしいと頼まれました。
QUEST_UNUSED_20151014_000814	薄赤色の葉っぱ獲得
QUEST_UNUSED_20151014_000815	レンパール粘液収集
QUEST_UNUSED_20151014_000816	移住民イズナから、レンパール粘液を集めてほしいと頼まれました。
QUEST_UNUSED_20151014_000817	森の中の移住民を導く
QUEST_UNUSED_20151014_000818	移住民イズナは巨大なモンスターのせいで森の中で孤立してしまった北の地域の移住民たちを助けるために、焚き火を焚いてほしいと言います。
QUEST_UNUSED_20151014_000819	最後の焚き火を焚く
QUEST_UNUSED_20151014_000820	移住民イズナから、巨大な焚き火を焚いて遠くにいる移住民たちに見えるようにしてほしいと頼まれました。
QUEST_UNUSED_20151014_000821	移住民イバナーユと話す
QUEST_UNUSED_20151014_000822	移住民イバナーユと話してください。
QUEST_UNUSED_20151014_000823	使えそうな物収集
QUEST_UNUSED_20151014_000824	移住民イバナーユは原住民が置いて行った物を確認して移住民たちにも使えそうな物を集めてほしいと言います。
QUEST_UNUSED_20151014_000825	移住民ダラナスと話す
QUEST_UNUSED_20151014_000826	移住民ダラナスと話してください。
QUEST_UNUSED_20151014_000827	ジェミナ女神像に祈りを捧げる
QUEST_UNUSED_20151014_000828	移住民ダラナスは冒険の無事を願い、ジェミナ女神像に祈りを捧げて女神の加護を受けるといいと教えてくれました。
QUEST_UNUSED_20151014_000829	移住民を連れて来る
QUEST_UNUSED_20151014_000830	移住民ダルラナスは周辺に散らばっている移住民を連れてワダラとお願いしました
QUEST_UNUSED_20151014_000831	司祭イルマと話す
QUEST_UNUSED_20151014_000832	アシャーク地下監獄 3階の司祭イルマが誰かの助けを待っています。
QUEST_UNUSED_20151014_000833	隠居誌に入って行くと魔軍株マルノックスが急襲しました!
QUEST_UNUSED_20151014_000834	魔将マルノックスを退治しました。司祭イルマと話してください。
QUEST_UNUSED_20151014_000835	魔将マルノックス退治
QUEST_UNUSED_20151014_000836	石を採取しました!
QUEST_UNUSED_20151014_000837	何も獲得できませんでした
QUEST_UNUSED_20151028_000838	さぁ、さっきあんたが集めてきた記録をヴィルヘルミナに届けるんだよ。{nl}あたいたちがガーゴイルを突破できるよう助けてくれるって言ってたから、{nl}帰ってくる時は忘れずに何かもらって来な。
